,School ID,school_name,type,size,budget,Student ID,student_name,gender,grade,reading_score,math_score
12028,3,Hernandez High School,District,4635,3022020,12028,John Boone,M,9th,90,93
12029,3,Hernandez High School,District,4635,3022020,12029,Christopher Williams,M,9th,64,89
12030,3,Hernandez High School,District,4635,3022020,12030,Janet Wagner,F,10th,73,77
12031,3,Hernandez High School,District,4635,3022020,12031,Heather Olson,F,11th,75,86
12032,3,Hernandez High School,District,4635,3022020,12032,Jason Park,M,9th,80,80
12033,3,Hernandez High School,District,4635,3022020,12033,John Clayton,M,11th,84,57
12034,3,Hernandez High School,District,4635,3022020,12034,Shawn Miller,M,11th,67,76
12035,3,Hernandez High School,District,4635,3022020,12035,Thomas Cruz,M,11th,95,60
12036,3,Hernandez High School,District,4635,3022020,12036,Julia Bentley,F,9th,94,95
12037,3,Hernandez High School,District,4635,3022020,12037,Shelley Watson,F,10th,74,71
12038,3,Hernandez High School,District,4635,3022020,12038,Kara Jones,F,12th,66,55
12039,3,Hernandez High School,District,4635,3022020,12039,Paul Sanchez,M,9th,77,70
12040,3,Hernandez High School,District,4635,3022020,12040,Andrew Smith,M,9th,92,82
12041,3,Hernandez High School,District,4635,3022020,12041,Helen Ramirez,F,11th,74,94
12042,3,Hernandez High School,District,4635,3022020,12042,Mr. John Mathis,M,12th,96,77
12043,3,Hernandez High School,District,4635,3022020,12043,Kevin Galloway,M,9th,71,95
12044,3,Hernandez High School,District,4635,3022020,12044,Bailey Jackson,F,9th,66,73
12045,3,Hernandez High School,District,4635,3022020,12045,Theresa Rice,F,11th,81,89
12046,3,Hernandez High School,District,4635,3022020,12046,Sara Kelly,F,9th,73,70
12047,3,Hernandez High School,District,4635,3022020,12047,Nancy Graham,F,9th,76,72
12048,3,Hernandez High School,District,4635,3022020,12048,Michelle Velazquez,F,10th,95,55
12049,3,Hernandez High School,District,4635,3022020,12049,Jordan Sutton,F,9th,86,89
12050,3,Hernandez High School,District,4635,3022020,12050,Michael Phillips,M,12th,87,70
12051,3,Hernandez High School,District,4635,3022020,12051,Joseph Jimenez,M,12th,99,74
12052,3,Hernandez High School,District,4635,3022020,12052,William Lane,M,11th,93,84
12053,3,Hernandez High School,District,4635,3022020,12053,Belinda Rodriguez,F,10th,66,83
12054,3,Hernandez High School,District,4635,3022020,12054,Dana Smith,F,9th,85,90
12055,3,Hernandez High School,District,4635,3022020,12055,Jason Morgan,M,9th,81,93
12056,3,Hernandez High School,District,4635,3022020,12056,Veronica Baird,F,10th,81,61
12057,3,Hernandez High School,District,4635,3022020,12057,Jonathan Carlson,M,10th,76,62
12058,3,Hernandez High School,District,4635,3022020,12058,Michele Wright,F,11th,69,98
12059,3,Hernandez High School,District,4635,3022020,12059,Andrew Williams,M,9th,85,60
12060,3,Hernandez High School,District,4635,3022020,12060,Evan Robinson,M,9th,79,98
12061,3,Hernandez High School,District,4635,3022020,12061,Teresa Murphy,F,12th,87,81
12062,3,Hernandez High School,District,4635,3022020,12062,Nancy Herring,F,12th,86,59
12063,3,Hernandez High School,District,4635,3022020,12063,Richard Shields,M,9th,85,62
12064,3,Hernandez High School,District,4635,3022020,12064,Susan Beasley,F,9th,90,93
12065,3,Hernandez High School,District,4635,3022020,12065,Micheal Ross,M,9th,84,75
12066,3,Hernandez High School,District,4635,3022020,12066,Rhonda Robertson,F,10th,73,74
12067,3,Hernandez High School,District,4635,3022020,12067,Mason Hamilton,M,11th,87,65
12068,3,Hernandez High School,District,4635,3022020,12068,Sara Smith,F,12th,99,74
12069,3,Hernandez High School,District,4635,3022020,12069,Dustin Walker,M,9th,95,83
12070,3,Hernandez High School,District,4635,3022020,12070,Douglas Shah,M,11th,78,96
12071,3,Hernandez High School,District,4635,3022020,12071,James Johnson,M,12th,68,95
12072,3,Hernandez High School,District,4635,3022020,12072,Julie Figueroa,F,9th,73,90
12073,3,Hernandez High School,District,4635,3022020,12073,James Torres,M,11th,73,57
12074,3,Hernandez High School,District,4635,3022020,12074,Christine Hahn,F,11th,79,81
12075,3,Hernandez High School,District,4635,3022020,12075,Dylan Rogers,M,9th,65,77
12076,3,Hernandez High School,District,4635,3022020,12076,Jamie Stevens,M,11th,63,82
12077,3,Hernandez High School,District,4635,3022020,12077,Lisa Dean,F,11th,91,81
12078,3,Hernandez High School,District,4635,3022020,12078,Erika Walters,F,12th,69,90
12079,3,Hernandez High School,District,4635,3022020,12079,Charles Owen,M,11th,73,73
12080,3,Hernandez High School,District,4635,3022020,12080,Miguel Nguyen,M,9th,76,58
12081,3,Hernandez High School,District,4635,3022020,12081,Amy Duffy,F,10th,86,58
12082,3,Hernandez High School,District,4635,3022020,12082,Jason Bush DDS,M,10th,92,78
12083,3,Hernandez High School,District,4635,3022020,12083,Paul Avila,M,12th,80,98
12084,3,Hernandez High School,District,4635,3022020,12084,Shannon Macdonald,F,9th,80,64
12085,3,Hernandez High School,District,4635,3022020,12085,Michael Rose,M,12th,64,59
12086,3,Hernandez High School,District,4635,3022020,12086,Renee Rogers,F,9th,69,97
12087,3,Hernandez High School,District,4635,3022020,12087,Isaiah Chapman,M,12th,70,90
12088,3,Hernandez High School,District,4635,3022020,12088,Sarah Tran,F,10th,69,99
12089,3,Hernandez High School,District,4635,3022020,12089,Jennifer Stone,F,10th,90,66
12090,3,Hernandez High School,District,4635,3022020,12090,David Price,M,9th,63,94
12091,3,Hernandez High School,District,4635,3022020,12091,Laura Branch,F,10th,91,68
12092,3,Hernandez High School,District,4635,3022020,12092,Luis Thomas,M,10th,74,84
12093,3,Hernandez High School,District,4635,3022020,12093,Kelsey Butler,F,9th,72,84
12094,3,Hernandez High School,District,4635,3022020,12094,Peter Robinson,M,9th,66,83
12095,3,Hernandez High School,District,4635,3022020,12095,Joshua Ferguson,M,9th,75,83
12096,3,Hernandez High School,District,4635,3022020,12096,Michael Petersen,M,10th,85,95
12097,3,Hernandez High School,District,4635,3022020,12097,Charles Griffin,M,12th,94,96
12098,3,Hernandez High School,District,4635,3022020,12098,Arthur Fisher,M,10th,96,89
12099,3,Hernandez High School,District,4635,3022020,12099,Sierra Hernandez,F,9th,78,75
12100,3,Hernandez High School,District,4635,3022020,12100,Richard Villarreal,M,11th,94,84
12101,3,Hernandez High School,District,4635,3022020,12101,Manuel Flores,M,12th,71,95
12102,3,Hernandez High School,District,4635,3022020,12102,Jessica Frank,F,9th,83,82
12103,3,Hernandez High School,District,4635,3022020,12103,Sharon Hill,F,12th,89,78
12104,3,Hernandez High School,District,4635,3022020,12104,Craig Scott,M,9th,92,83
12105,3,Hernandez High School,District,4635,3022020,12105,Benjamin Jones,M,9th,90,65
12106,3,Hernandez High School,District,4635,3022020,12106,Bobby Miles,M,11th,85,81
12107,3,Hernandez High School,District,4635,3022020,12107,Heather Jordan,F,12th,65,99
12108,3,Hernandez High School,District,4635,3022020,12108,Ashley Moreno,F,10th,68,65
12109,3,Hernandez High School,District,4635,3022020,12109,Jennifer Hardy,F,12th,98,99
12110,3,Hernandez High School,District,4635,3022020,12110,Angela Johnson,F,10th,67,89
12111,3,Hernandez High School,District,4635,3022020,12111,Rebekah Schwartz,F,12th,65,68
12112,3,Hernandez High School,District,4635,3022020,12112,Kelsey Mack,F,9th,63,92
12113,3,Hernandez High School,District,4635,3022020,12113,Matthew Macias,M,9th,93,57
12114,3,Hernandez High School,District,4635,3022020,12114,Lisa May,F,12th,71,64
12115,3,Hernandez High School,District,4635,3022020,12115,Edward Hubbard,M,12th,72,77
12116,3,Hernandez High School,District,4635,3022020,12116,Kimberly Jones,F,12th,81,93
12117,3,Hernandez High School,District,4635,3022020,12117,Ms. Amy House,F,9th,90,78
12118,3,Hernandez High School,District,4635,3022020,12118,Dr. Kevin Diaz,M,12th,99,61
12119,3,Hernandez High School,District,4635,3022020,12119,Brian Davis,M,11th,95,67
12120,3,Hernandez High School,District,4635,3022020,12120,Fred Foster,M,11th,93,77
12121,3,Hernandez High School,District,4635,3022020,12121,Jason Stephens,M,12th,66,69
12122,3,Hernandez High School,District,4635,3022020,12122,Timothy Garner,M,10th,99,95
12123,3,Hernandez High School,District,4635,3022020,12123,Brittany Leonard,F,10th,78,85
12124,3,Hernandez High School,District,4635,3022020,12124,Derrick Bright,M,12th,97,83
12125,3,Hernandez High School,District,4635,3022020,12125,Stephanie Kirby,F,10th,64,88
12126,3,Hernandez High School,District,4635,3022020,12126,James Byrd,M,9th,95,66
12127,3,Hernandez High School,District,4635,3022020,12127,Monica Kelly,F,10th,96,77
12128,3,Hernandez High School,District,4635,3022020,12128,Nicole Cochran,F,10th,91,81
12129,3,Hernandez High School,District,4635,3022020,12129,Heather Baker,F,11th,66,91
12130,3,Hernandez High School,District,4635,3022020,12130,Brett Lozano,M,11th,63,66
12131,3,Hernandez High School,District,4635,3022020,12131,Andrew Donovan,M,10th,93,81
12132,3,Hernandez High School,District,4635,3022020,12132,Michele Rivas,F,10th,86,79
12133,3,Hernandez High School,District,4635,3022020,12133,Michael Morgan,M,12th,69,90
12134,3,Hernandez High School,District,4635,3022020,12134,Jose Liu,M,12th,98,56
12135,3,Hernandez High School,District,4635,3022020,12135,Zachary Garcia,M,9th,91,94
12136,3,Hernandez High School,District,4635,3022020,12136,Zachary Shaw,M,9th,89,97
12137,3,Hernandez High School,District,4635,3022020,12137,Natalie Salazar,F,9th,74,77
12138,3,Hernandez High School,District,4635,3022020,12138,Stephen Thomas,M,10th,75,65
12139,3,Hernandez High School,District,4635,3022020,12139,Jordan Stone,F,9th,84,62
12140,3,Hernandez High School,District,4635,3022020,12140,Matthew Gardner,M,9th,77,83
12141,3,Hernandez High School,District,4635,3022020,12141,Daisy Wright,F,12th,88,76
12142,3,Hernandez High School,District,4635,3022020,12142,Joseph Edwards,M,9th,93,75
12143,3,Hernandez High School,District,4635,3022020,12143,Joshua Tate,M,10th,92,90
12144,3,Hernandez High School,District,4635,3022020,12144,Lori Cowan,F,10th,88,99
12145,3,Hernandez High School,District,4635,3022020,12145,Frank Simon,M,10th,79,90
12146,3,Hernandez High School,District,4635,3022020,12146,Eric Oconnell,M,11th,87,94
12147,3,Hernandez High School,District,4635,3022020,12147,Crystal Johnston,F,11th,97,97
12148,3,Hernandez High School,District,4635,3022020,12148,Zachary Medina,M,11th,67,78
12149,3,Hernandez High School,District,4635,3022020,12149,Andrew Long,M,11th,93,55
12150,3,Hernandez High School,District,4635,3022020,12150,Gerald Powell,M,11th,81,96
12151,3,Hernandez High School,District,4635,3022020,12151,Frances Horton,F,12th,88,89
12152,3,Hernandez High School,District,4635,3022020,12152,Stephen Adams,M,10th,82,72
12153,3,Hernandez High School,District,4635,3022020,12153,Carol Vega,F,10th,95,61
12154,3,Hernandez High School,District,4635,3022020,12154,Mr. Kevin Benjamin,M,11th,64,85
12155,3,Hernandez High School,District,4635,3022020,12155,Deanna Campbell,F,11th,83,84
12156,3,Hernandez High School,District,4635,3022020,12156,Michelle Conway,F,9th,77,60
12157,3,Hernandez High School,District,4635,3022020,12157,Malik Friedman,M,12th,64,72
12158,3,Hernandez High School,District,4635,3022020,12158,Mrs. Michelle Dickerson DDS,F,10th,68,58
12159,3,Hernandez High School,District,4635,3022020,12159,Marc Brown,M,11th,94,85
12160,3,Hernandez High School,District,4635,3022020,12160,Jessica Garcia,F,9th,82,75
12161,3,Hernandez High School,District,4635,3022020,12161,David Williams,M,12th,76,92
12162,3,Hernandez High School,District,4635,3022020,12162,Mackenzie Gonzales,F,9th,92,88
12163,3,Hernandez High School,District,4635,3022020,12163,Lisa Chapman,F,9th,91,87
12164,3,Hernandez High School,District,4635,3022020,12164,Brandon Stafford,M,10th,82,98
12165,3,Hernandez High School,District,4635,3022020,12165,Desiree Krueger,F,11th,65,84
12166,3,Hernandez High School,District,4635,3022020,12166,Thomas Obrien,M,11th,71,87
12167,3,Hernandez High School,District,4635,3022020,12167,Maria Thompson,F,12th,72,61
12168,3,Hernandez High School,District,4635,3022020,12168,Dr. Alexandra Mays,F,10th,63,87
12169,3,Hernandez High School,District,4635,3022020,12169,Pedro Merritt,M,11th,71,69
12170,3,Hernandez High School,District,4635,3022020,12170,Jennifer Guzman,F,11th,89,92
12171,3,Hernandez High School,District,4635,3022020,12171,Julia Love,F,10th,80,59
12172,3,Hernandez High School,District,4635,3022020,12172,Charles Wiggins,M,12th,73,65
12173,3,Hernandez High School,District,4635,3022020,12173,Stephanie Roberts,F,11th,91,57
12174,3,Hernandez High School,District,4635,3022020,12174,April Charles,F,10th,91,56
12175,3,Hernandez High School,District,4635,3022020,12175,David Lopez,M,12th,67,84
12176,3,Hernandez High School,District,4635,3022020,12176,Sandra Green,F,10th,91,63
12177,3,Hernandez High School,District,4635,3022020,12177,Courtney Olson,F,10th,78,93
12178,3,Hernandez High School,District,4635,3022020,12178,Crystal Gardner,F,10th,85,69
12179,3,Hernandez High School,District,4635,3022020,12179,Tonya Logan,F,11th,75,91
12180,3,Hernandez High School,District,4635,3022020,12180,Christina Johnson,F,9th,75,71
12181,3,Hernandez High School,District,4635,3022020,12181,Tina Mcgee,F,12th,80,99
12182,3,Hernandez High School,District,4635,3022020,12182,Lacey Lopez,F,12th,88,85
12183,3,Hernandez High School,District,4635,3022020,12183,Emily Woods,F,10th,78,77
12184,3,Hernandez High School,District,4635,3022020,12184,Andrew Garcia,M,12th,64,83
12185,3,Hernandez High School,District,4635,3022020,12185,Emily Jensen,F,11th,95,76
12186,3,Hernandez High School,District,4635,3022020,12186,Jennifer Butler,F,9th,71,59
12187,3,Hernandez High School,District,4635,3022020,12187,Brian Mitchell,M,9th,96,67
12188,3,Hernandez High School,District,4635,3022020,12188,Joseph Brady,M,12th,89,98
12189,3,Hernandez High School,District,4635,3022020,12189,Stacey Park,F,9th,93,58
12190,3,Hernandez High School,District,4635,3022020,12190,Kyle Glenn,M,10th,81,81
12191,3,Hernandez High School,District,4635,3022020,12191,Elizabeth Howell,F,10th,86,99
12192,3,Hernandez High School,District,4635,3022020,12192,Robert Bryant,M,12th,92,57
12193,3,Hernandez High School,District,4635,3022020,12193,Nicole Gay,F,11th,93,91
12194,3,Hernandez High School,District,4635,3022020,12194,David Alexander,M,12th,94,62
12195,3,Hernandez High School,District,4635,3022020,12195,Danielle Ponce,F,10th,75,62
12196,3,Hernandez High School,District,4635,3022020,12196,Christopher Phillips,M,11th,98,84
12197,3,Hernandez High School,District,4635,3022020,12197,David Cook,M,11th,81,84
12198,3,Hernandez High School,District,4635,3022020,12198,Anna Galvan,F,12th,76,70
12199,3,Hernandez High School,District,4635,3022020,12199,Michelle Jones,F,9th,70,87
12200,3,Hernandez High School,District,4635,3022020,12200,Michael Murphy,M,9th,97,62
12201,3,Hernandez High School,District,4635,3022020,12201,James Brown,M,12th,93,96
12202,3,Hernandez High School,District,4635,3022020,12202,Denise King,F,9th,84,63
12203,3,Hernandez High School,District,4635,3022020,12203,Charles Cooley,M,10th,98,66
12204,3,Hernandez High School,District,4635,3022020,12204,Vanessa Tate,F,12th,84,76
12205,3,Hernandez High School,District,4635,3022020,12205,Andrew Scott,M,9th,70,95
12206,3,Hernandez High School,District,4635,3022020,12206,Deanna Tanner,F,10th,96,85
12207,3,Hernandez High School,District,4635,3022020,12207,Nicole Ross,F,11th,63,79
12208,3,Hernandez High School,District,4635,3022020,12208,Lucas Pitts,M,11th,92,90
12209,3,Hernandez High School,District,4635,3022020,12209,Mark Moore,M,12th,97,56
12210,3,Hernandez High School,District,4635,3022020,12210,Mrs. Jessica Hebert,F,10th,81,62
12211,3,Hernandez High School,District,4635,3022020,12211,Jacob Potts,M,10th,76,94
12212,3,Hernandez High School,District,4635,3022020,12212,Malik Thompson,M,11th,79,74
12213,3,Hernandez High School,District,4635,3022020,12213,Alexis Rubio,F,10th,97,91
12214,3,Hernandez High School,District,4635,3022020,12214,Brian Carter,M,9th,77,78
12215,3,Hernandez High School,District,4635,3022020,12215,Dr. George Cline,M,10th,92,89
12216,3,Hernandez High School,District,4635,3022020,12216,Brandon Barron,M,10th,72,94
12217,3,Hernandez High School,District,4635,3022020,12217,Michael Tucker,M,11th,68,71
12218,3,Hernandez High School,District,4635,3022020,12218,Nicholas Morris,M,9th,85,73
12219,3,Hernandez High School,District,4635,3022020,12219,Kelly Rivera,F,9th,67,95
12220,3,Hernandez High School,District,4635,3022020,12220,Mark Gallegos,M,12th,65,61
12221,3,Hernandez High School,District,4635,3022020,12221,Daniel Smith,M,9th,99,92
12222,3,Hernandez High School,District,4635,3022020,12222,Samantha Fox,F,12th,76,75
12223,3,Hernandez High School,District,4635,3022020,12223,Kelsey Carter,F,11th,77,62
12224,3,Hernandez High School,District,4635,3022020,12224,Lucas Burns,M,10th,73,95
12225,3,Hernandez High School,District,4635,3022020,12225,Ray Reed,M,11th,83,84
12226,3,Hernandez High School,District,4635,3022020,12226,Kathleen Martinez,F,10th,72,82
12227,3,Hernandez High School,District,4635,3022020,12227,Rachel Jones,F,9th,77,92
12228,3,Hernandez High School,District,4635,3022020,12228,Joanna Park,F,10th,96,86
12229,3,Hernandez High School,District,4635,3022020,12229,Anthony Sanchez,M,11th,92,93
12230,3,Hernandez High School,District,4635,3022020,12230,Spencer Cox,M,10th,98,72
12231,3,Hernandez High School,District,4635,3022020,12231,Lisa Hayes,F,11th,94,91
12232,3,Hernandez High School,District,4635,3022020,12232,Andre Richardson,M,10th,79,61
12233,3,Hernandez High School,District,4635,3022020,12233,Mallory Hernandez,F,9th,88,96
12234,3,Hernandez High School,District,4635,3022020,12234,Laurie Brown,F,11th,80,61
12235,3,Hernandez High School,District,4635,3022020,12235,Chris Miller,M,10th,85,92
12236,3,Hernandez High School,District,4635,3022020,12236,Laurie Chen,F,9th,71,94
12237,3,Hernandez High School,District,4635,3022020,12237,Barry Welch,M,9th,75,62
12238,3,Hernandez High School,District,4635,3022020,12238,Chris Cole,M,11th,85,60
12239,3,Hernandez High School,District,4635,3022020,12239,John Davis,M,10th,83,70
12240,3,Hernandez High School,District,4635,3022020,12240,Alison Pace,F,9th,94,72
12241,3,Hernandez High School,District,4635,3022020,12241,Kathy Smith,F,10th,82,59
12242,3,Hernandez High School,District,4635,3022020,12242,Laura Gardner,F,10th,71,75
12243,3,Hernandez High School,District,4635,3022020,12243,Jessica Washington,F,12th,74,81
12244,3,Hernandez High School,District,4635,3022020,12244,Jacob Grant,M,12th,81,83
12245,3,Hernandez High School,District,4635,3022020,12245,Mrs. Whitney Scott,F,12th,92,72
12246,3,Hernandez High School,District,4635,3022020,12246,Carolyn Campbell,F,11th,74,78
12247,3,Hernandez High School,District,4635,3022020,12247,Robert Lang,M,10th,71,56
12248,3,Hernandez High School,District,4635,3022020,12248,Omar Owen,M,11th,99,65
12249,3,Hernandez High School,District,4635,3022020,12249,Jennifer Jenkins DDS,F,9th,73,73
12250,3,Hernandez High School,District,4635,3022020,12250,Thomas Bright,M,10th,68,64
12251,3,Hernandez High School,District,4635,3022020,12251,Julia Hill,F,11th,93,87
12252,3,Hernandez High School,District,4635,3022020,12252,Henry Morris,M,9th,93,68
12253,3,Hernandez High School,District,4635,3022020,12253,Kristin Turner,F,11th,93,95
12254,3,Hernandez High School,District,4635,3022020,12254,Laura Salazar,F,9th,64,77
12255,3,Hernandez High School,District,4635,3022020,12255,James Paul,M,11th,81,66
12256,3,Hernandez High School,District,4635,3022020,12256,Christina Lee,F,11th,63,88
12257,3,Hernandez High School,District,4635,3022020,12257,Mr. Gregg Rosario,M,9th,96,64
12258,3,Hernandez High School,District,4635,3022020,12258,Beverly Arellano,F,9th,96,63
12259,3,Hernandez High School,District,4635,3022020,12259,Jonathan Miller,M,9th,71,91
12260,3,Hernandez High School,District,4635,3022020,12260,Sierra Collins,F,12th,74,68
12261,3,Hernandez High School,District,4635,3022020,12261,Richard Wilson,M,10th,64,81
12262,4,Griffin High School,Charter,1468,917500,12262,Heather Wright,F,11th,79,68
12263,4,Griffin High School,Charter,1468,917500,12263,Elizabeth Goodwin,F,10th,91,81
12264,4,Griffin High School,Charter,1468,917500,12264,Michelle Wong,F,9th,78,89
12265,4,Griffin High School,Charter,1468,917500,12265,Scott Roth MD,M,11th,91,85
12266,4,Griffin High School,Charter,1468,917500,12266,Billy Wilson,M,12th,76,83
12267,4,Griffin High School,Charter,1468,917500,12267,Robert Lane,M,11th,76,71
12268,4,Griffin High School,Charter,1468,917500,12268,Lisa Long,F,10th,80,91
12269,4,Griffin High School,Charter,1468,917500,12269,Scott Brown,M,10th,85,73
12270,4,Griffin High School,Charter,1468,917500,12270,Thomas Smith,M,9th,87,79
12271,4,Griffin High School,Charter,1468,917500,12271,Linda Medina,F,10th,69,76
12272,4,Griffin High School,Charter,1468,917500,12272,Katrina Johnson,F,12th,74,80
12273,4,Griffin High School,Charter,1468,917500,12273,Taylor Hurst,F,11th,70,68
12274,4,Griffin High School,Charter,1468,917500,12274,Gregory Long,M,9th,91,89
12275,4,Griffin High School,Charter,1468,917500,12275,Nicholas Clark,M,10th,84,92
12276,4,Griffin High School,Charter,1468,917500,12276,Christine Aguilar,F,12th,93,90
12277,4,Griffin High School,Charter,1468,917500,12277,Thomas Prince,M,12th,72,82
12278,4,Griffin High School,Charter,1468,917500,12278,Kelly Hernandez,F,11th,69,86
12279,4,Griffin High School,Charter,1468,917500,12279,Evelyn Kirby MD,F,9th,70,92
12280,4,Griffin High School,Charter,1468,917500,12280,David Warren,M,10th,83,74
12281,4,Griffin High School,Charter,1468,917500,12281,Mark Yang,M,9th,76,80
12282,4,Griffin High School,Charter,1468,917500,12282,Tonya Myers,F,9th,78,76
12283,4,Griffin High School,Charter,1468,917500,12283,Kyle Hartman,M,9th,78,89
12284,4,Griffin High School,Charter,1468,917500,12284,Zachary Lopez,M,10th,78,94
12285,4,Griffin High School,Charter,1468,917500,12285,Angela Armstrong,F,9th,83,84
12286,4,Griffin High School,Charter,1468,917500,12286,Christopher Palmer,M,10th,70,96
12287,4,Griffin High School,Charter,1468,917500,12287,Ronnie Cole,M,11th,91,70
12288,4,Griffin High School,Charter,1468,917500,12288,Yesenia Walker,F,11th,72,69
12289,4,Griffin High School,Charter,1468,917500,12289,Vanessa Welch,F,9th,72,85
12290,4,Griffin High School,Charter,1468,917500,12290,Terri Fox,F,10th,93,89
12291,4,Griffin High School,Charter,1468,917500,12291,Jasmine Roman,F,10th,99,95
12292,4,Griffin High School,Charter,1468,917500,12292,Miranda Thompson PhD,F,11th,81,91
12293,4,Griffin High School,Charter,1468,917500,12293,Amanda Bryant,F,11th,80,68
12294,4,Griffin High School,Charter,1468,917500,12294,Gregory Brewer,M,10th,78,88
12295,4,Griffin High School,Charter,1468,917500,12295,Amanda Martin,F,10th,80,85
12296,4,Griffin High School,Charter,1468,917500,12296,Joseph Farrell,M,12th,91,86
12297,4,Griffin High School,Charter,1468,917500,12297,Alison Frederick,F,10th,93,73
12298,4,Griffin High School,Charter,1468,917500,12298,Sara Ramirez,F,11th,89,95
12299,4,Griffin High School,Charter,1468,917500,12299,Angela Floyd,F,12th,81,96
12300,4,Griffin High School,Charter,1468,917500,12300,Daniel Taylor,M,12th,70,83
12301,4,Griffin High School,Charter,1468,917500,12301,Alexander Hanna,M,11th,84,86
12302,4,Griffin High School,Charter,1468,917500,12302,Kathryn Campos,F,12th,90,88
12303,4,Griffin High School,Charter,1468,917500,12303,Wendy Norman,F,12th,78,80
12304,4,Griffin High School,Charter,1468,917500,12304,Anna Reyes,F,11th,98,99
12305,4,Griffin High School,Charter,1468,917500,12305,Scott Smith,M,11th,71,75
12306,4,Griffin High School,Charter,1468,917500,12306,Alexander Cooper,M,11th,89,91
12307,4,Griffin High School,Charter,1468,917500,12307,Lisa Young,F,9th,73,92
12308,4,Griffin High School,Charter,1468,917500,12308,Jennifer Spencer,F,11th,77,72
12309,4,Griffin High School,Charter,1468,917500,12309,Justin Evans,M,9th,69,83
12310,4,Griffin High School,Charter,1468,917500,12310,Cheyenne Carrillo,F,12th,79,77
12311,4,Griffin High School,Charter,1468,917500,12311,Natalie Anderson,F,10th,99,75
12312,4,Griffin High School,Charter,1468,917500,12312,Melody Cook,F,10th,97,77
12313,4,Griffin High School,Charter,1468,917500,12313,David Morales,M,9th,90,75
12314,4,Griffin High School,Charter,1468,917500,12314,Kristina Johnson,F,10th,86,82
12315,4,Griffin High School,Charter,1468,917500,12315,Matthew Johnson,M,12th,70,76
12316,4,Griffin High School,Charter,1468,917500,12316,Adam Lloyd,M,9th,71,70
12317,4,Griffin High School,Charter,1468,917500,12317,Stacy Ortega,F,9th,84,69
12318,4,Griffin High School,Charter,1468,917500,12318,Robin Hicks,F,9th,72,81
12319,4,Griffin High School,Charter,1468,917500,12319,Jennifer Warren,F,11th,78,89
12320,4,Griffin High School,Charter,1468,917500,12320,Autumn Bauer,F,12th,82,96
12321,4,Griffin High School,Charter,1468,917500,12321,Erin Frank,F,12th,85,75
12322,4,Griffin High School,Charter,1468,917500,12322,Mariah Wolfe,F,10th,69,91
12323,4,Griffin High School,Charter,1468,917500,12323,Jeffrey Brooks,M,11th,96,99
12324,4,Griffin High School,Charter,1468,917500,12324,Jose West,M,9th,88,77
12325,4,Griffin High School,Charter,1468,917500,12325,Nicholas Watkins,M,11th,88,76
12326,4,Griffin High School,Charter,1468,917500,12326,Madeline Larsen,F,9th,98,94
12327,4,Griffin High School,Charter,1468,917500,12327,Anthony Smith,M,10th,89,75
12328,4,Griffin High School,Charter,1468,917500,12328,Karen Garza,F,12th,78,78
12329,4,Griffin High School,Charter,1468,917500,12329,Carol Johnson,F,12th,71,99
12330,4,Griffin High School,Charter,1468,917500,12330,Eric Smith,M,11th,86,81
12331,4,Griffin High School,Charter,1468,917500,12331,Nicole Dunn,F,10th,84,74
12332,4,Griffin High School,Charter,1468,917500,12332,Tammy Parker,F,12th,74,88
12333,4,Griffin High School,Charter,1468,917500,12333,Richard Kelly,M,11th,81,88
12334,4,Griffin High School,Charter,1468,917500,12334,Hannah Vaughn,F,10th,76,97
12335,4,Griffin High School,Charter,1468,917500,12335,Micheal Brock,M,9th,78,77
12336,4,Griffin High School,Charter,1468,917500,12336,William Wiley,M,11th,96,99
12337,4,Griffin High School,Charter,1468,917500,12337,Brian Gonzalez,M,12th,87,93
12338,4,Griffin High School,Charter,1468,917500,12338,Steven Adams,M,10th,75,94
12339,4,Griffin High School,Charter,1468,917500,12339,Sharon Savage,F,9th,70,84
12340,4,Griffin High School,Charter,1468,917500,12340,Anita Stafford,F,12th,84,95
12341,4,Griffin High School,Charter,1468,917500,12341,Tracy Brown,F,11th,74,86
12342,4,Griffin High School,Charter,1468,917500,12342,Carla Alexander,F,9th,84,92
12343,4,Griffin High School,Charter,1468,917500,12343,Wayne Edwards,M,9th,89,75
12344,4,Griffin High School,Charter,1468,917500,12344,Isaac Walsh,M,12th,89,74
12345,4,Griffin High School,Charter,1468,917500,12345,Linda Johnson,F,10th,74,72
12346,4,Griffin High School,Charter,1468,917500,12346,Michael Sandoval,M,12th,79,75
12347,4,Griffin High School,Charter,1468,917500,12347,Annette Haynes,F,11th,83,88
12348,4,Griffin High School,Charter,1468,917500,12348,Robin Richardson,F,10th,87,84
12349,4,Griffin High School,Charter,1468,917500,12349,Amanda Ellis,F,10th,82,93
12350,4,Griffin High School,Charter,1468,917500,12350,Aaron Johnson,M,12th,80,71
12351,4,Griffin High School,Charter,1468,917500,12351,Edward Porter,M,11th,84,70
12352,4,Griffin High School,Charter,1468,917500,12352,Sandra Brown,F,9th,81,99
12353,4,Griffin High School,Charter,1468,917500,12353,Melissa Raymond,F,10th,97,71
12354,4,Griffin High School,Charter,1468,917500,12354,John Alexander,M,11th,90,78
12355,4,Griffin High School,Charter,1468,917500,12355,Christine Williams,F,10th,71,72
12356,4,Griffin High School,Charter,1468,917500,12356,Shane Rivers,M,9th,87,87
